customer_id,n_country,n_transactions,total_amount,n_counterparts,days_active,pos_perc,ecom_perc,cat_cash,cat_communication,cat_education,cat_entertainment,cat_fitness,cat_general,cat_groceries,cat_health,cat_holidays,cat_hotel,cat_living,cat_restaurant,cat_salary,cat_savings,cat_shopping,cat_tax,cat_transport,cat_wellness,cur_aud,cur_chf,cur_eur,cur_gbp,cur_mxn,cur_thb,cur_usd,country_ch,country_de,country_fr,country_gb,country_ie,country_it,country_us
2290,9,233,5042.83,57,407,0.27,0.73,1200.0,123.0,0.0,679.0,0.0,332.0,1034.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,1346.0,0.0,198.0,0.0,0.0,4857.3,112.54,0.0,0.0,0.0,72.99,160.0,4.0,0.0,8.0,1.0,0.0,27.0
2291,8,326,33114.83,96,917,0.26,0.74,21139.0,1039.0,0.0,0.0,0.0,83.0,1948.0,84.0,706.0,0.0,0.0,168.0,0.0,4519.0,1979.0,31.0,1418.0,0.0,0.0,30912.7,756.63,0.0,0.0,0.0,0.0,190.0,9.0,4.0,61.0,0.0,0.0,0.0
2292,12,1142,46621.79,171,963,0.7,0.3,2850.0,1365.0,0.0,225.0,0.0,155.0,11093.0,561.0,1228.0,0.0,0.0,16257.0,0.0,3796.0,7951.0,0.0,724.0,417.0,0.0,39861.2,6119.28,0.0,0.0,0.0,503.9,995.0,11.0,0.0,5.0,68.0,1.0,0.0
2293,11,955,33681.55,196,815,0.96,0.04,180.0,707.0,0.0,40.0,0.0,600.0,25620.0,489.0,217.0,0.0,720.0,1532.0,0.0,0.0,2642.0,0.0,934.0,0.0,0.0,27573.52,5862.36,0.0,0.0,0.0,144.34,807.0,67.0,1.0,4.0,40.0,9.0,4.0
2294,4,7,33.6,5,160,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.64,6.96,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0
2295,10,648,18515.53,413,957,0.65,0.35,546.0,868.0,0.0,316.0,0.0,520.0,1890.0,347.0,3482.0,0.0,53.0,4623.0,0.0,0.0,3331.0,58.0,2482.0,0.0,0.0,6726.32,10218.11,657.36,0.0,0.0,203.94,209.0,3.0,213.0,45.0,3.0,97.0,1.0
2296,3,65,1983.84,12,780,0.12,0.88,0.0,0.0,0.0,98.0,0.0,4.0,0.0,134.0,717.0,0.0,0.0,0.0,0.0,0.0,883.0,0.0,148.0,0.0,0.0,1801.77,182.07,0.0,0.0,0.0,0.0,58.0,6.0,0.0,1.0,0.0,0.0,0.0
2297,8,372,17038.8,132,852,0.45,0.55,0.0,140.0,0.0,376.0,0.0,239.0,5345.0,263.0,2098.0,0.0,21.0,840.0,0.0,0.0,7021.0,99.0,598.0,0.0,0.0,17012.41,21.76,0.0,0.0,0.0,4.63,340.0,15.0,0.0,3.0,7.0,0.0,1.0
2298,8,176,24115.53,77,533,0.16,0.84,897.0,673.0,0.0,0.0,0.0,110.0,1529.0,182.0,809.0,0.0,0.0,52.0,0.0,0.0,19554.0,225.0,85.0,0.0,0.0,22630.45,1266.42,0.0,0.0,0.0,218.66,69.0,40.0,11.0,0.0,0.0,1.0,3.0
2299,16,754,22122.39,211,671,0.71,0.29,0.0,1613.0,0.0,74.0,0.0,1188.0,6047.0,1485.0,2291.0,0.0,25.0,1527.0,0.0,0.0,6771.0,332.0,770.0,0.0,0.0,18617.87,1141.06,0.0,0.0,0.0,65.11,619.0,6.0,2.0,6.0,71.0,2.0,1.0
2300,3,374,10333.13,66,656,0.86,0.14,39.0,31.0,0.0,1356.0,0.0,265.0,5597.0,559.0,0.0,0.0,331.0,128.0,0.0,0.0,1291.0,0.0,737.0,0.0,0.0,10331.26,1.87,0.0,0.0,0.0,0.0,371.0,0.0,0.0,2.0,0.0,0.0,0.0
2301,18,1871,76413.2,428,964,0.56,0.44,0.0,891.0,0.0,1110.0,0.0,428.0,10698.0,5762.0,29312.0,0.0,34.0,9243.0,0.0,0.0,14181.0,510.0,4245.0,0.0,0.0,67178.78,7645.44,0.0,0.0,0.0,176.1,1582.0,37.0,1.0,3.0,40.0,8.0,6.0
2302,5,510,15148.59,188,362,0.65,0.35,149.0,278.0,0.0,1115.0,0.0,502.0,316.0,1430.0,14.0,0.0,24.0,3834.0,0.0,0.0,6077.0,0.0,1410.0,0.0,0.0,1523.99,320.9,0.0,0.0,0.0,13303.7,54.0,5.0,0.0,0.0,0.0,0.0,446.0
2303,2,88,4342.45,32,182,0.85,0.15,0.0,139.0,0.0,0.0,0.0,0.0,3890.0,45.0,0.0,0.0,132.0,22.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,4342.45,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0
2304,13,128,6510.52,74,571,0.19,0.81,990.0,233.0,0.0,389.0,0.0,1326.0,86.0,0.0,2322.0,0.0,0.0,36.0,0.0,0.0,973.0,0.0,155.0,0.0,0.0,3240.57,3241.24,0.0,0.0,0.0,28.71,28.0,5.0,2.0,5.0,4.0,0.0,0.0
2305,14,1124,35898.57,395,964,0.65,0.35,0.0,423.0,0.0,2414.0,0.0,117.0,7025.0,2374.0,8660.0,0.0,0.0,6452.0,0.0,0.0,4842.0,35.0,3557.0,0.0,0.0,23041.71,2804.97,0.0,0.0,0.0,80.82,812.0,8.0,0.0,6.0,1.0,3.0,4.0
2306,1,1,23.26,1,1,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2307,8,29,536.92,18,617,0.27,0.73,0.0,89.0,0.0,209.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,72.0,0.0,0.0,352.79,36.41,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0
2308,3,14,89.23,5,35,0.74,0.26,0.0,23.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,88.25,0.98,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,3.0,0.0,0.0
2309,5,56,1910.82,38,126,1.0,0.0,0.0,0.0,0.0,349.0,0.0,53.0,104.0,0.0,210.0,0.0,0.0,722.0,0.0,0.0,431.0,0.0,42.0,0.0,0.0,125.7,351.65,0.0,0.0,0.0,1140.95,2.0,3.0,0.0,0.0,0.0,0.0,22.0
2310,6,45,1043.7,25,188,0.77,0.23,0.0,4.0,0.0,111.0,0.0,0.0,99.0,0.0,211.0,0.0,0.0,299.0,0.0,0.0,287.0,0.0,33.0,0.0,0.0,349.83,693.87,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,6.0
2311,4,16,132.49,14,320,0.85,0.15,0.0,0.0,0.0,13.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,122.15,10.34,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0
2312,6,244,4362.45,73,901,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1722.0,56.0,105.0,0.0,0.0,2100.0,0.0,0.0,242.0,0.0,38.0,0.0,0.0,3507.0,855.45,0.0,0.0,0.0,0.0,215.0,7.0,3.0,0.0,0.0,7.0,0.0
2313,8,193,6120.68,27,273,0.48,0.52,2142.0,1271.0,0.0,1807.0,0.0,0.0,341.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0,0.0,21.0,0.0,0.0,5699.81,420.87,0.0,0.0,0.0,0.0,30.0,0.0,0.0,26.0,0.0,0.0,107.0
2314,11,191,11384.45,68,949,0.22,0.78,100.0,2438.0,0.0,66.0,0.0,1470.0,74.0,105.0,629.0,0.0,535.0,818.0,0.0,2329.0,1589.0,5.0,1227.0,0.0,0.0,3758.85,4888.94,0.0,0.0,0.0,2212.25,70.0,8.0,0.0,3.0,18.0,0.0,75.0
2315,2,8,128.83,5,36,0.77,0.23,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,128.83,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2316,4,208,3793.62,98,487,0.6,0.4,278.0,330.0,0.0,5.0,0.0,236.0,777.0,32.0,92.0,0.0,80.0,1058.0,0.0,217.0,383.0,18.0,289.0,0.0,0.0,3270.97,216.54,0.0,0.0,0.0,306.11,190.0,0.0,0.0,13.0,3.0,0.0,0.0
2317,3,128,9224.63,37,762,0.44,0.56,1360.0,0.0,0.0,3367.0,0.0,0.0,635.0,166.0,880.0,0.0,0.0,495.0,0.0,995.0,1274.0,0.0,52.0,0.0,0.0,8207.14,995.34,0.0,0.0,0.0,22.15,114.0,0.0,0.0,12.0,2.0,0.0,0.0
2318,1,37,1028.4,13,333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0,26.0,0.0,0.0,0.0,58.0,0.0,0.0,262.0,0.0,40.0,0.0,0.0,1028.4,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
2319,3,37,1051.12,28,771,1.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,153.0,25.0,13.0,0.0,0.0,274.0,0.0,0.0,424.0,0.0,85.0,0.0,0.0,572.96,478.16,0.0,0.0,0.0,0.0,22.0,0.0,2.0,0.0,0.0,13.0,0.0
2320,8,130,8351.01,17,963,0.06,0.94,472.0,1117.0,0.0,1719.0,0.0,571.0,0.0,0.0,1926.0,0.0,66.0,2107.0,0.0,0.0,374.0,0.0,0.0,0.0,0.0,5559.6,103.74,0.0,0.0,0.0,352.26,46.0,23.0,0.0,0.0,1.0,0.0,1.0
2321,1,4,1271.0,3,22,1.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1271.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2322,11,118,2643.2,59,512,0.56,0.44,120.0,70.0,0.0,193.0,0.0,0.0,560.0,12.0,95.0,0.0,4.0,684.0,0.0,212.0,423.0,0.0,270.0,0.0,0.0,1610.14,964.85,0.0,0.0,68.21,0.0,44.0,21.0,0.0,14.0,0.0,0.0,1.0
2323,1,4,69.65,4,1,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,69.65,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2324,1,16,165.9,13,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7.0,0.0,0.0,0.0,71.0,0.0,0.0,9.0,0.0,30.0,0.0,0.0,165.9,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2325,1,46,542.5,17,216,0.97,0.03,0.0,18.0,0.0,0.0,0.0,0.0,338.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
2326,1,3,106.4,3,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,6.0,0.0,0.0,106.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2327,2,8,111.24,8,18,0.7,0.3,0.0,0.0,0.0,0.0,0.0,34.0,75.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.2,15.04,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2328,2,6,186.82,3,574,0.0,1.0,0.0,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,59.5,127.32,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2329,1,2,105.15,2,2,0.02,0.98,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,105.15,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2330,3,14,270.76,11,106,0.26,0.74,0.0,9.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,22.0,46.0,0.0,0.0,157.0,0.0,25.0,0.0,0.0,249.63,8.86,0.0,0.0,0.0,12.27,9.0,0.0,0.0,3.0,0.0,0.0,0.0
2331,1,159,1300.05,35,360,0.9,0.1,120.0,4.0,0.0,0.0,0.0,0.0,525.0,222.0,0.0,0.0,0.0,218.0,0.0,0.0,57.0,0.0,154.0,0.0,0.0,1300.05,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0
2332,11,1046,44955.09,269,868,0.78,0.22,4980.0,2840.0,0.0,2062.0,0.0,458.0,8741.0,4088.0,1397.0,0.0,51.0,5763.0,0.0,0.0,9369.0,389.0,4817.0,0.0,0.0,42478.59,1437.26,0.0,0.0,0.0,1010.63,900.0,23.0,0.0,3.0,57.0,6.0,24.0
2333,6,66,3965.6,9,642,0.0,1.0,1039.0,97.0,0.0,1958.0,0.0,0.0,0.0,0.0,503.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,14.0,0.0,0.0,3852.01,113.59,0.0,0.0,0.0,0.0,44.0,6.0,0.0,1.0,8.0,0.0,0.0
2334,8,850,36735.97,199,941,0.64,0.36,340.0,241.0,0.0,0.0,0.0,64.0,4331.0,9427.0,1601.0,0.0,3288.0,2933.0,0.0,0.0,9694.0,0.0,4816.0,0.0,0.0,15131.86,21453.67,0.0,0.0,0.0,150.44,757.0,55.0,1.0,1.0,0.0,0.0,0.0
2335,3,29,7509.85,6,171,0.97,0.03,7250.0,182.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7509.85,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,14.0,0.0,0.0
2336,6,82,1515.73,48,102,0.99,0.01,20.0,5.0,0.0,40.0,0.0,0.0,627.0,37.0,28.0,0.0,0.0,386.0,0.0,0.0,158.0,0.0,215.0,0.0,0.0,95.73,1420.0,0.0,0.0,0.0,0.0,8.0,57.0,6.0,0.0,1.0,0.0,0.0
2337,3,17,923.24,11,193,0.53,0.47,0.0,0.0,0.0,184.0,0.0,0.0,99.0,0.0,0.0,0.0,56.0,74.0,0.0,0.0,489.0,0.0,20.0,0.0,0.0,923.24,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0
2338,10,280,18946.12,78,811,0.48,0.52,5996.0,31.0,0.0,1047.0,0.0,7395.0,1987.0,43.0,681.0,0.0,0.0,603.0,0.0,192.0,813.0,0.0,161.0,0.0,0.0,12704.76,259.32,0.0,0.0,0.0,124.98,202.0,6.0,3.0,7.0,0.0,0.0,2.0
2339,4,71,5935.54,58,370,1.0,0.0,0.0,17.0,0.0,39.0,0.0,771.0,72.0,14.0,2097.0,0.0,0.0,2074.0,0.0,0.0,442.0,44.0,364.0,0.0,0.0,21.65,5913.89,0.0,0.0,0.0,0.0,5.0,2.0,40.0,0.0,0.0,0.0,0.0
2340,1,3,8.37,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.37,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2341,8,33,1700.98,27,528,0.72,0.28,0.0,5.0,0.0,163.0,0.0,0.0,185.0,121.0,186.0,0.0,0.0,127.0,0.0,0.0,903.0,0.0,11.0,0.0,0.0,228.73,1230.0,0.0,0.0,0.0,242.25,5.0,16.0,2.0,2.0,1.0,0.0,2.0
2342,3,48,2260.63,25,355,0.97,0.03,344.0,0.0,0.0,214.0,0.0,0.0,306.0,31.0,99.0,0.0,0.0,1176.0,0.0,0.0,23.0,0.0,68.0,0.0,0.0,1747.87,512.76,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
2343,4,42,592.99,12,75,0.44,0.56,219.0,17.0,0.0,0.0,0.0,24.0,229.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,73.0,0.0,10.0,0.0,0.0,592.99,0.0,0.0,0.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0
2344,2,17,1513.37,10,934,0.12,0.88,0.0,0.0,0.0,500.0,0.0,80.0,118.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,359.0,0.0,0.0,1148.7,0.0,0.0,0.0,364.67,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2345,1,3,10.5,2,287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2346,5,21,599.59,14,402,0.0,1.0,305.0,0.0,0.0,147.0,0.0,35.0,19.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,40.0,0.0,17.0,0.0,0.0,524.73,74.86,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0
2347,7,249,25949.38,84,242,0.75,0.25,1800.0,351.0,0.0,1806.0,0.0,15110.0,739.0,131.0,600.0,0.0,0.0,617.0,0.0,180.0,1022.0,0.0,3595.0,0.0,0.0,25061.03,860.28,22.22,0.0,0.0,5.85,181.0,0.0,0.0,8.0,39.0,0.0,1.0
2348,3,26,1077.43,26,191,0.88,0.12,0.0,0.0,0.0,0.0,0.0,121.0,184.0,34.0,4.0,0.0,86.0,378.0,0.0,0.0,119.0,0.0,151.0,0.0,0.0,470.2,486.25,120.98,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0
2349,1,5,11.0,5,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2350,2,34,551.03,15,313,1.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,335.0,20.0,96.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.75,21.28,0.0,0.0,0.0,0.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0
2351,2,6,147.7,4,444,0.74,0.26,0.0,10.0,0.0,0.0,0.0,0.0,8.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,46.45,0.0,101.25,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
2352,5,1000,8446.58,153,604,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,8021.0,19.0,5.0,0.0,0.0,249.0,0.0,0.0,31.0,0.0,123.0,0.0,0.0,8289.17,137.69,0.0,0.0,0.0,0.0,977.0,12.0,4.0,0.0,0.0,0.0,0.0
2353,5,43,1513.64,22,24,0.87,0.13,830.0,6.0,0.0,155.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,17.0,0.0,334.0,0.0,0.0,806.84,706.8,0.0,0.0,0.0,0.0,21.0,11.0,0.0,0.0,3.0,0.0,0.0
2354,1,123,1186.55,30,961,1.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,825.0,45.0,11.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,1186.55,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0
2355,11,131,3520.61,31,893,0.0,1.0,0.0,70.0,0.0,208.0,0.0,199.0,471.0,0.0,36.0,0.0,0.0,101.0,0.0,0.0,2435.0,0.0,0.0,0.0,0.0,2998.14,407.84,0.0,0.0,0.0,114.63,6.0,6.0,6.0,1.0,30.0,0.0,1.0
2356,8,110,10351.53,18,751,0.45,0.55,4265.0,807.0,0.0,385.0,0.0,22.0,0.0,1398.0,0.0,0.0,0.0,0.0,0.0,0.0,3425.0,49.0,0.0,0.0,0.0,3282.68,1503.5,0.0,0.0,0.0,165.13,0.0,2.0,0.0,0.0,50.0,0.0,9.0
2357,5,186,10752.59,99,425,0.74,0.26,95.0,6.0,0.0,367.0,0.0,443.0,3323.0,1101.0,111.0,0.0,0.0,727.0,0.0,0.0,3838.0,87.0,655.0,0.0,0.0,10156.84,595.75,0.0,0.0,0.0,0.0,162.0,19.0,0.0,0.0,0.0,0.0,0.0
2358,1,5,122.75,5,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.75,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2359,16,333,8693.96,136,640,0.62,0.38,615.0,459.0,0.0,114.0,0.0,322.0,2709.0,204.0,1789.0,0.0,0.0,595.0,0.0,0.0,1698.0,0.0,189.0,0.0,219.56,4671.94,3334.44,71.93,272.54,23.35,97.42,234.0,14.0,1.0,6.0,7.0,0.0,4.0
2360,17,1934,46210.73,303,898,0.65,0.35,2779.0,868.0,0.0,2740.0,0.0,112.0,7711.0,1157.0,2986.0,0.0,212.0,15461.0,0.0,0.0,7416.0,0.0,4768.0,0.0,0.0,37991.38,3338.96,0.0,0.0,0.0,269.1,1596.0,16.0,4.0,60.0,3.0,12.0,0.0
2361,8,206,9313.76,171,841,0.92,0.08,54.0,0.0,0.0,165.0,0.0,8.0,858.0,118.0,2158.0,0.0,10.0,3636.0,0.0,0.0,1285.0,258.0,765.0,0.0,0.0,4256.79,2993.29,2006.09,0.0,0.0,0.0,91.0,1.0,33.0,46.0,0.0,24.0,0.0
2362,17,2152,66263.02,323,741,0.73,0.27,3023.0,1438.0,0.0,1604.0,0.0,1654.0,21228.0,1803.0,7617.0,0.0,0.0,13852.0,0.0,0.0,8520.0,356.0,5169.0,0.0,0.0,62280.49,3117.74,0.0,0.0,0.0,640.81,1990.0,5.0,0.0,13.0,0.0,10.0,12.0
2363,8,209,10824.03,69,334,0.25,0.75,400.0,120.0,0.0,3458.0,0.0,0.0,1470.0,201.0,0.0,0.0,0.0,330.0,0.0,0.0,4677.0,0.0,167.0,0.0,0.0,10813.1,10.93,0.0,0.0,0.0,0.0,162.0,7.0,0.0,0.0,0.0,0.0,14.0
2364,9,1421,101325.39,299,945,0.85,0.15,7110.0,5769.0,0.0,1706.0,0.0,803.0,44004.0,3613.0,7172.0,0.0,919.0,8329.0,0.0,0.0,19170.0,111.0,2620.0,0.0,0.0,93975.24,7350.15,0.0,0.0,0.0,0.0,1148.0,64.0,10.0,14.0,118.0,0.0,0.0
2365,2,23,293.69,8,531,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,234.0,59.69,0.0,0.0,0.0,0.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0
2366,13,1019,97095.81,271,893,0.55,0.45,6771.0,4208.0,0.0,1963.0,0.0,3054.0,10320.0,6647.0,3550.0,0.0,20.0,5094.0,0.0,4512.0,43503.0,40.0,7413.0,0.0,0.0,91445.36,3741.17,0.0,0.0,0.0,1909.28,785.0,8.0,3.0,41.0,45.0,1.0,27.0
2367,6,146,2795.11,52,890,0.38,0.62,0.0,29.0,0.0,108.0,0.0,30.0,456.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,1980.0,35.0,81.0,0.0,0.0,1975.52,812.83,0.0,0.0,0.0,0.0,75.0,63.0,2.0,0.0,0.0,0.0,0.0
2368,2,8,875.0,5,114,0.65,0.35,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,875.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0
2369,4,23,543.16,20,860,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,11.0,0.0,0.0,0.0,140.0,0.0,0.0,133.0,0.0,101.0,0.0,0.0,55.25,353.2,134.71,0.0,0.0,0.0,5.0,6.0,0.0,11.0,0.0,0.0,0.0
2370,11,136,7844.76,96,446,0.66,0.34,0.0,177.0,0.0,240.0,0.0,4.0,1032.0,788.0,1778.0,0.0,0.0,979.0,0.0,0.0,1995.0,0.0,852.0,0.0,0.0,2554.39,5012.87,0.0,0.0,0.0,0.0,20.0,13.0,0.0,3.0,2.0,30.0,0.0
2371,5,79,3604.7,42,771,0.82,0.18,391.0,206.0,0.0,0.0,0.0,424.0,888.0,268.0,0.0,0.0,0.0,436.0,0.0,0.0,536.0,245.0,210.0,0.0,0.0,2217.51,1387.19,0.0,0.0,0.0,0.0,53.0,1.0,0.0,2.0,0.0,19.0,0.0
2372,3,26,821.27,19,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,9.0,18.0,0.0,0.0,368.0,0.0,0.0,22.0,0.0,37.0,0.0,11.79,742.75,66.73,0.0,0.0,0.0,0.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0
2373,16,1617,60452.03,483,964,0.59,0.41,1234.0,2721.0,0.0,1262.0,0.0,6794.0,10570.0,1082.0,10602.0,0.0,314.0,6453.0,0.0,0.0,12302.0,175.0,6943.0,0.0,0.0,40684.47,13164.93,0.0,0.0,0.0,71.43,1211.0,35.0,33.0,3.0,3.0,94.0,1.0
2374,3,108,2708.88,62,256,0.93,0.07,1370.0,18.0,0.0,151.0,0.0,43.0,409.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,321.0,0.0,235.0,0.0,0.0,2699.0,0.0,0.0,0.0,0.0,9.88,96.0,0.0,0.0,0.0,0.0,0.0,11.0
2375,8,180,3638.06,105,355,0.78,0.22,549.0,669.0,0.0,54.0,0.0,70.0,158.0,63.0,209.0,0.0,0.0,461.0,0.0,0.0,1033.0,74.0,297.0,0.0,0.0,53.98,2805.57,0.0,0.0,0.0,778.51,0.0,2.0,139.0,1.0,0.0,0.0,27.0
2376,1,13,77.85,12,397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,77.85,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
2377,14,177,43331.25,132,935,0.68,0.32,1092.0,754.0,0.0,328.0,0.0,8118.0,369.0,339.0,11545.0,0.0,4771.0,6523.0,0.0,0.0,4161.0,11.0,5320.0,0.0,0.0,3547.13,27600.23,0.0,0.0,0.0,9415.01,13.0,18.0,67.0,1.0,0.0,13.0,0.0
